Algorithm/Number of Elements, 512, 1024, 2048, 4096, 8192, 16384
Selection Sort, 0.005222002665201823, 0.023035764694213867, 0.08676489194234212, 0.3439953327178955, 1.4010344346364338, 6.0924538771311445
Insertion Sort, 0.01483933130900065, 0.040168046951293945, 0.16971500714619955, 0.7098439534505209, 2.6921029090881348, 10.918596665064493
Bubble Sort, 0.014492511749267578, 0.07485167185465495, 0.284973939259847, 1.1689759890238445, 4.900791009267171, 19.376867055892944
Merge Sort, 0.0010005633036295574, 0.0013337135314941406, 0.0036661624908447266, 0.007094383239746094, 0.0165557066599528, 0.03359103202819824
Heap Sort, 0.0008446375528971354, 0.0016765594482421875, 0.004328568776448567, 0.00914295514424642, 0.019562959671020508, 0.04387998580932617
Quick Sort, 0.007696231206258138, 0.034633477528889976, 0.13016088803609213, 0.5543810526529948, 2.1911818981170654, 9.86544418334961
