Algorithm/Number of Elements, 512, 1024, 2048, 4096, 8192, 16384
Selection Sort, 0.005719184875488281, 0.02107556660970052, 0.10851295789082845, 0.33397261301676434, 1.354929526646932, 5.886534214019775
Insertion Sort, 0.004871368408203125, 0.021365960439046223, 0.0834333101908366, 0.3315869967142741, 1.4421639442443848, 5.905042727788289
Bubble Sort, 0.010673999786376953, 0.04687849680582682, 0.1997831662495931, 0.887125571568807, 3.6853177547454834, 14.412258545557657
Merge Sort, 0.0008340676625569662, 0.0018364588419596355, 0.004010121027628581, 0.018702586491902668, 0.021028757095336914, 0.04346426328023275
Heap Sort, 0.000999132792154948, 0.0023458003997802734, 0.005178610483805339, 0.01222085952758789, 0.02585148811340332, 0.05640188852945963
Quick Sort, 0.0006663004557291666, 0.0018344720204671223, 0.003173351287841797, 0.007848739624023438, 0.01770623524983724, 0.03661354382832845
