Algorithm/Number of Elements, 512, 1024, 2048, 4096, 8192, 16384
Selection Sort, 0.005677382151285808, 0.022322654724121094, 0.08633184432983398, 0.3593434492746989, 1.4403360684712727, 5.5889976024627686
Insertion Sort, 0.008663654327392578, 0.037332773208618164, 0.15701023737589517, 0.6493257681528727, 2.677667220433553, 10.997663338979086
Bubble Sort, 0.015006065368652344, 0.06653356552124023, 0.2765614191691081, 1.1236050923665364, 4.699310700098674, 18.844799915949505
Merge Sort, 0.0010104974110921223, 0.001656929651896159, 0.003343820571899414, 0.006323417027791341, 0.015501976013183594, 0.03183730443318685
Heap Sort, 0.0006692409515380859, 0.0016644795735677083, 0.0036662419637044272, 0.008667866388956705, 0.018332242965698242, 0.04052980740865072
Quick Sort, 0.009518305460611979, 0.033525546391805015, 0.12726092338562012, 0.5226573944091797, 2.187795956929525, 8.988189935684204
